PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Cheung, KM; Lee, C			IEEE	Cheung, Kar-Ming; Lee, Charles			A Trilateration Scheme for Relative Positioning	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				We introduce a trilateration scheme that evaluates the 3-dimensional (3-D) relative position between a reference spacecraft and a target spacecraft using raw-range measurements from a distance baseline of known locations, which we call "anchors". The anchors can be antennas of a ground-based network (e.g., Deep Space Network (DSN) or Near Earth Network (NEN) stations), or satellites of a space-based network (e.g., global positioning system (GPS) or tracking and data relay satellite (TDRS)). We define raw-range as the range that includes all the systematic errors that occur during range measurements. A unique feature of this approach is that accurate relative position is derived from a "differencing function" of raw-range measurements of the reference spacecraft and target spacecraft, thereby eliminating most of the systematic errors, such as media effects, ephemeris errors, instrument delays, clock bias, etc. There can be an arbitrary number of target spacecraft, and relative positioning of target spacecraft with respect to the reference spacecraft can be done simultaneously. In this paper, we first assume an idealized system in which clocks on the reference and target spacecraft are synchronized, with clocks of the anchors synchronized as well. 2 We develop a novel iterative algorithm that computes the relative position of the target spacecraft with respect to the reference spacecraft. We illustrate the relative positioning method using the scenario of a network of three ground stations (i.e., the anchors) at Goldstone, California, USA, Madrid, Spain, and Marlargue, Argentina tracking two spacecraft at geosynchronous orbit distance. We demonstrate that the algorithm converges to sub-meter accuracy in estimating the relative position, in the presence of random errors and systematic errors in raw-range measurements, and in the presence of angular errors in estimating the pointing vectors between the anchors and the reference spacecraft. Next, we relax the requirement of perfect time synchronization between spacecraft, and show that by using an additional anchor, one can estimate and remove the clock biases between the reference and target spacecraft. We add a ground station at Kourou to the above example of three ground stations of Goldstone, Madrid, and Marlargue, and demonstrate that the updated algorithm also converges to meter-level accuracy (sub-meter in some cases) in the presence of clock biases in addition to the random errors, systematic errors, and angular errors as shown in the above case. We compare this scheme with a similar trilateration scheme for relative positioning scheme first proposed by Montenbruck in 2002.	[Cheung, Kar-Ming; Lee, Charles] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Cheung, KM (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Kar-Ming.Cheung@jpl.nasa.gov			NASA's Space Communication and Navigation (SCaN) Program; National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The research described in this paper was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. The research was supported by the NASA's Space Communication and Navigation (SCaN) Program.		15	0	0	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													10	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199502085					2020-09-15	
S	Chu, LE; Brown, KM; Kriechbaum, K			IEEE	Chu, Lauren E.; Brown, Kyle M.; Kriechbaum, Kristo			Mars 2020 Sampling and Caching Subsystem Environmental Development Testing and Preliminary Results	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				The Environmental Development Testing program supported the development test efforts of the Mars 2020 Sampling and Caching Subsystem from May to November 2015. The engineering prototype Brassboard Corer was attached to a five degree-of-freedom robotic arm to execute a 96-test matrix of ambient and low pressure tests in the 10 ft. thermal vacuum chamber at the NASA Jet Propulsion Laboratory, California Institute of Technology. The Pretest, Test, and Post Test procedures are described, and some preliminary results are discussed. Data and observations from this test campaign inform the future development of the software and hardware toward the Mars 2020 flight design, including the next iteration of the rock coring drill, the Engineering Development Unit Corer.	[Chu, Lauren E.; Brown, Kyle M.; Kriechbaum, Kristo] Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Chu, LE (corresponding author), Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Lauren.E.Chu@jpl.nasa.gov; Kyle.M.Brown@jpl.nasa.gov; Kristo.L.Kriechbaum@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	This work was carried out by the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		4	1	1	0	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													9	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199500006					2020-09-15	
S	Clark, I; Tanner, C			IEEE	Clark, Ian; Tanner, Christopher			A Historical Summary of the Design, Development, and Analysis of the Disk-Gap-Band Parachute	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				The Disk-Gap-Band (DGB) parachute was originally developed in the late 1960's by Clint Eckstrom for high-altitude meteorological rocket applications. It was designed as a balance between drag and stability with a relatively simplistic design and low packing volume. Due to its demonstrated high-altitude performance and design features, the DGB was selected as a candidate for Viking precursor test programs such as the Planetary Entry Parachute Program (PEPP) and the Supersonic Planetary Entry Decelerator (SPED), in which the parachute was tested at high altitude supersonic conditions similar to those that would be experienced during an entry at Mars. The DGB was eventually selected for the Viking mission and qualified using a series of low-altitude drop tests and high-altitude balloon-launched decelerator tests (BLDT). Based on the success of the DGB on the Viking I and II missions, as well as the wealth of data generated during the PEPP, SPED, and BLDT test programs, the DGB parachute has been used on all subsequent U.S. missions to the surface of Mars with great success. Recently, an effort was undertaken to further improve the structural capability of the DGB parachutes used at Mars. An early activity was undertaken to better understand the breadth of designs, design modifications, and general evolution of the DGB canopy to better inform future designs. This paper collates historical DGB designs and structural performance. A key design shift includes the switch from low-tenacity Dacron skeletal components used in the Viking era to high-tenacity Kevlar skeletal components used in the Pathfinder era, which fundamentally changes the load sharing and energy absorption characteristics of the parachute. The paper also scrutinizes the analysis methods and flight limit load policies used throughout history. Of note is that the analysis methods have become "smarter,"transitioning from hand calculations to finite element analyses, but the use of more advanced methods have likely been eroding design conservatism leading to more aggressively designed parachute systems. Reflection upon previous DGB design and flight practices has shown that modern design practices may be driving large DGB designs outside the traditionally successful margin limits.	[Clark, Ian; Tanner, Christopher] CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA	Clark, I (corresponding author), CALTECH, Jet Prop Lab, Pasadena, CA 91109 USA.	ian.g.clark@jpl.nasa.gov; christopher.l.tanner@jpl.nasa.gov			National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	The research described in this paper was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		40	0	0	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													17	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199503040					2020-09-15	
S	Conversano, RW; Goebel, DM; Hofer, RR; Arora, N			IEEE	Conversano, Ryan W.; Goebel, Dan M.; Hofer, Richard R.; Arora, Nitin			Performance Enhancement of a Long-Life, Low-Power Hall Thruster for Deep-Space Smallsats	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				The increase in performance resulting from optimization of the magnetic field in a low-power magnetically shielded Hall thruster is investigated. The magnetic circuit of the MaSMi-60 Hall thruster was modified to improve the magnetic field topology while increasing the strength of the field across the discharge channel gap. Direct thrust measurements were then taken to assess the changes to thruster efficiency, thrust, and specific impulse. The MaSMi-60's total efficiency increased by nearly 30% as a result of the improved magnetic field, resulting in a peak value of 32.1% (38.6% anode efficiency). Peak thrust and total specific impulse values of 35.8 mN and 1,440 s (1,550 s anode specific impulse) were observed. To demonstrate the thruster's enabling capabilities when paired with a smallsat-class spacecraft, three example mission trajectories to 118401 LINEAR, an icy asteroid-belt comet, were calculated. For each trajectory, the MaSMi-60' s experimentally demonstrated performance was used for the throttling table inputs. The trajectory solutions show a delivered mass fraction of between 35-49% for an initial spacecraft mass of up to 350 kg, a solar array power of up to 2.0 kW, and a total transfer time of similar to 6.5 years.	[Conversano, Ryan W.; Goebel, Dan M.; Hofer, Richard R.; Arora, Nitin] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Conversano, RW (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Ryan.W.Conversano@jpl.nasa.gov; Dan.M.Goebel@jpl.nasa.gov; Richard.R.Hofer@jpl.nasa.gov; Nitin.Arora@jpl.nasa.gov	Hofer, Richard/AAS-9696-2020	Hofer, Richard/0000-0002-7233-6860				34	4	4	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													12	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199500018					2020-09-15	
S	Donnellan, A; Green, J; Ansar, A; Aletky, J; Glasscoe, M; Ben-Zion, Y; Arrowsmith, R; DeLong, S			IEEE	Donnellan, Andrea; Green, Joseph; Ansar, Adnan; Aletky, Joseph; Glasscoe, Margaret; Ben-Zion, Yehuda; Arrowsmith, Ramon; DeLong, Stephen			Imaging of Earthquake Faults using Small UAVs as a Pathfinder for Air and Space Observations	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE			SAN-ANDREAS FAULT; CALIFORNIA	Large earthquakes cause billions of dollars in damage and extensive loss of life and property. Geodetic and topographic imaging provide measurements of transient and long-term crustal deformation needed to monitor fault zones and understand earthquakes. Earthquake- induced strain and rupture characteristics are expressed in topographic features imprinted on the landscapes of fault zones. Small UAVs provide an efficient and flexible means to collect multi-angle imagery to reconstruct fine scale fault zone topography and provide surrogate data to determine requirements for and to simulate future platforms for air and space-based multi-angle imaging.	[Donnellan, Andrea; Green, Joseph; Ansar, Adnan; Aletky, Joseph; Glasscoe, Margaret] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Ben-Zion, Yehuda] Univ Southern Calif, Geophys, Los Angeles, CA USA; [Arrowsmith, Ramon] Arizona State Univ, Tempe, AZ USA; [DeLong, Stephen] US Geol Survey, Earthquake Sci Ctr, 345 Middlefield Rd, Menlo Pk, CA 94025 USA	Donnellan, A (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Andrea.Donnellan@jpl.nasa.gov; benzoin@usc.edu; ramon.arrowsmith@asu.edu; sdelong@usgs.gov	Donnellan, Andrea/AAB-4367-2020	Donnellan, Andrea/0000-0001-6843-8373				12	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													7	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199500046					2020-09-15	
S	Edwards, CD; Asmar, S; Bruvold, KN; Chamberlain, NF; Esterhuizen, S; Gladden, RE; Johnston, MD; Kuperman, I; Mendoza, R; Potts, CL; Pugh, MP; Wenkert, D; Denis, M; Schmitz, P; Wood, S; Bayle, O; Winton, A; Montagna, M			IEEE	Edwards, Charles D., Jr.; Asmar, Sami; Bruvold, Kristoffer N.; Chamberlain, Neil F.; Esterhuizen, Stephan; Gladden, Roy E.; Johnston, Martin D.; Kuperman, Igor; Mendoza, Ricardo; Potts, Christopher L.; Pugh, Michael P.; Wenkert, Daniel; Denis, Michel; Schmitz, Peter; Wood, Simon; Bayle, Olivier; Winton, Alistair; Montagna, Mario			Relay Communications Support to the ExoMars Schiaparelli Lander	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				The European Space Agency's ExoMars Trace Gas Orbiter (TGO) arrived at Mars on October 19, 2016, three days after releasing the Schiaparelli Lander on a ballistic trajectory to Meridiani Planum. During the separation event, and subsequently during Schiaparelli's Entry, Descent, and Landing (EDL), the NASA-provided Electra Ultra-High Frequency (UHF) payload onboard TGO was used to record signals from the Schiaparelli Lander for post-processing on the ground to recover both tracking of the lander's carrier signal and reconstruction of the lander's 8 kb/s telemetry. In addition, ESA's Mars Express orbiter recorded the Schiaparelli signal, with ground post-processing providing independent tracking of the lander carrier signal, and the Giant Metrewave Radio Telescope near Pune, India was configured to provide real-time detection of the lander carrier signal. While an anomaly in the latter stages of EDL led to loss of the lander, these critical event data sets, and in particular the telemetry reconstruction enabled by the TGO Electra recording, proved essential in enabling detailed diagnosis of the anomaly. While the loss of the lander during EDL precluded the planned surface relay operations, the preparations for that activity provide important lessons learned for future Mars relay support scenarios.	[Edwards, Charles D., Jr.; Asmar, Sami; Bruvold, Kristoffer N.; Chamberlain, Neil F.; Esterhuizen, Stephan; Gladden, Roy E.; Johnston, Martin D.; Kuperman, Igor; Mendoza, Ricardo; Potts, Christopher L.; Pugh, Michael P.; Wenkert, Daniel] CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA; [Denis, Michel; Schmitz, Peter; Wood, Simon] European Space Technol Ctr, Darmstadt, Germany; [Bayle, Olivier; Winton, Alistair] European Space Technol Ctr, Noordwijk, Netherlands; [Montagna, Mario] Thales Alenia Space Italia, Turin, Italy	Edwards, CD (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA.	Charles.D.Edwards@jpl.nasa.gov	Johnston, Martin/AAC-8987-2020	Johnston, Martin/0000-0003-1498-5800	National Aeronautics and Space AdministrationNational Aeronautics & Space Administration (NASA)	A portion of the research described in this paper was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration.		13	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													14	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199501002					2020-09-15	
S	Edwards, CM; Leeds, C; Susak, M; Gilliland, K; Good, P; Tamppari, L			IEEE	Edwards, Christine M.; Leeds, Christopher; Susak, Mark; Gilliland, Kevin; Good, Philip; Tamppari, Leslie			Operations and Reconfiguration of the Mars Reconnaissance Orbiter (MRO) for Comet Observations	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				On October 19, 2014, a comet passed so close to Mars that its debris cloud enveloped the planet. This Mars comet flyby provided the unique opportunity to temporarily turn Mars missions into comet missions, and obtain data that would advance the scientific knowledge of comets. The Mars Reconnaissance Orbiter (MRO) team implemented new operations and reconfigured the spacecraft to observe Comet Siding Spring. The flexibility in the operations approach enabled the spacecraft to successfully acquire more than 50 observations of the comet, including the highest resolution images of any other spacecraft or telescope in the solar system.	[Edwards, Christine M.; Leeds, Christopher; Susak, Mark; Gilliland, Kevin] Lockheed Martin Space Syst, 12257 S Wadsworth Blvd, Littleton, CO 80127 USA; [Good, Philip] Infiniti Engn Inc, 2448 S Clayton St, Denver, CO 80210 USA; [Tamppari, Leslie] Jet Prop Lab, 4800 Oak Grove Dr, Pasadena, CA 91109 USA	Edwards, CM (corresponding author), Lockheed Martin Space Syst, 12257 S Wadsworth Blvd, Littleton, CO 80127 USA.	cmedwards@alum.mit.edu; christopher.leeds@lmco.com; mark.a.susak@lmco.com; kevin.v.gilliland@lmco.com; philip.g.good@lmco.com; leslie.tamppari@jpl.nasa.gov						4	0	0	0	0	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													8	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199502069					2020-09-15	
S	Flesch, G; Keymeulen, D; Dolman, D; Holyoake, C; McKee, D			IEEE	Flesch, Gregory; Keymeulen, Didier; Dolman, David; Holyoake, Chris; McKee, Derek			A System-On-Chip Platform for Earth and Planetary Laser Spectrometers	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE			MARS; SPECTROSCOPY	This paper discusses the building of a fully digital, Adaptive Tunable LAser Spectrometer (ATLAS) electronics/software platform for Earth and Planetary applications. Adaptive in this context refers to the real time analysis of the recorded spectra and using that information to continuously and autonomously optimize spectrometer performance if necessary/desirable. We discuss the results of rapid prototyping and how those results fed into design specifications for a new platform built with Zynq System-OnChip (SoC) technologies from Xilinx. Existing TLS designs are limited to the extent that they employ analog implementations of filter, modulation/demodulation and phase sensitive detection circuitries. For our platform these functions are realized in the digital realm, allowing precise, reversible changes during instrument testing, integration and even after launch, all without the risk generally involved in physically removing hardware from a flight payload.	[Flesch, Gregory; Keymeulen, Didier] CALTECH, Jet Prop Lab, 4800 Oak Grove Ave, Pasadena, CA 91109 USA; [Dolman, David; Holyoake, Chris; McKee, Derek] Alpha Data Inc, 3507 Ringsby Court,Ste 105, Denver, CO 80216 USA	Flesch, G (corresponding author), CALTECH, Jet Prop Lab, 4800 Oak Grove Ave, Pasadena, CA 91109 USA.	gflesch@jpl.nasa.gov; didier.keymeulen@jpl.nasa.gov; david.dolman@alpha-data.com; chris.holyoake@alpha-data.com; Derek.mckee@alpha-data.com			PIDDP through the grant entitled "Adaptive Tunable Laser Spectrometers (ATLAS)"	The work described in this publication was carried out at the Jet Propulsion Laboratory, California Institute of Technology, under a contract with the National Aeronautics and Space Administration. This work was funded by PIDDP through the grant entitled "Adaptive Tunable Laser Spectrometers (ATLAS)".		15	1	1	0	1	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													12	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199504022					2020-09-15	
S	Gat, I; Talon, T			IEEE	Gat, Ilana; Talon, Thibaud			Lunarport: A Proposed Lunar-Resource Station to Expand Deep-Space Travel Horizons	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE				Deep-space travel is limited by the costly voyage to leave Earth's atmosphere and gravitational pull. The volume of propellants per unit mass of the payload required for that segment constrains the payload size and payload destination. To circumvent that limitation, this paper presents the feasibility of a refueling station using Lunar resources, called Lunarport. On Earth's moon, an unmanned station will robotically mine, produce, and store fuel and oxidizer from water ice at the poles. A first-stage-like rocket, called the Lunar Resupply Shuttle (LRS), stationed there and propelled with mined resources, will launch and dock with a passing payload-carrying rocket. That rocket will be reloaded with propellants by the LRS, after which the LRS will detach and the payload-carrying rocket will continue its journey to its desired trajectory. The LRS will wait in Lower Lunar Orbit (LLO, to avoid deterioration from Lunar regolith) until another payload-carrying rocket is launched from Earth, after which, the LRS will land back on the Moon, reload propellants, and launch again to dock with the next rocket. This paper elaborates on Lunarport, presenting proof-of-concept calculations of the increase in payload size sent to various payload destinations as well as a cost-benefit analysis. By way of example, NASA's Space Launch System (SLS) enroute to Mars that refuels at Lunarport can have a payload approximately 17 metric tons (mT) heavier than one traveling straight to Mars from Earth. This increase of more than 50% [1] is just to a relatively nearby planet-Mars. Sending a payload farther offers larger benefits with Lunarport. Wear-and-tear issues the port will be subjected to are also discussed. A full analysis of Lunarport will be done during the 2017 Caltech Space Challenge sponsored by Airbus Defence and Space held from March 26-31, 2017.	[Gat, Ilana; Talon, Thibaud] CALTECH, 1200 E Calif Blvd, Pasadena, CA 91125 USA	Gat, I (corresponding author), CALTECH, 1200 E Calif Blvd, Pasadena, CA 91125 USA.	igat@caltech.edu; ttalon@caltech.edu			Caltech; GALCIT; JPL; Caltech Northrop Chair; Airbus Defence and Space; KISS; Keck Institute for Space Studies (KISS); Northrop Grumman; Boeing; Schlumberger; Microsoft; National Science Foundation Graduate Research Fellowship ProgramNational Science Foundation (NSF) [DGE-1144469]	The authors thank Caltech, GALCIT, JPL, and KISS for the continued support of this event. In particular, Michele Judd, Dimity Nelson, Jamie Meighen-Sei, and John Kastanas have been instrumental in the success of all the Caltech Space Challenges. The authors would also like to acknowledge support from and thank the Space Challenge Caltech advisor Paul Dimotakis funded by the Caltech Northrop Chair, and the JPL advisors Jakob Van Zyl and Anthony Freeman. Past Caltech Space Challenge chairs and technical leads Prakhar Mehrotra, Jonathan Mihaly, Nick Parziale, Jason Rabinovich, Niccolo Cymbalist, Hayden Burgoyne, and Jay Qi are thanked for their tremendous help and support on the 2017 challenge, and for their hard work on past challenges. Erika Figueroa Schibber, Francesca Baldini, Haolu Zhang, Maria Sakovsky, and Yuchen Wei are thanked for their help on the 2017 Caltech Space Challenge.; Financial support for this event is provided by Airbus Defence and Space, the Keck Institute for Space Studies (KISS), Northrop Grumman, Boeing, Schlumberger, JPL, GALCIT, Caltech, and Microsoft. A full list of current and past sponsors can be found at spacechallenge.caltech.edu/sponsors. The authors would like to acknowledge a personal support by the National Science Foundation Graduate Research Fellowship Program under Grant No. DGE-1144469.		41	0	0	0	2	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													8	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199501005					2020-09-15	
S	Goel, A; Lee, N; Pellegrino, S			IEEE	Goel, Ashish; Lee, Nicolas; Pellegrino, Sergio			Trajectory Design of Formation Flying Constellation for Space-Based Solar Power	2017 IEEE AEROSPACE CONFERENCE	IEEE Aerospace Conference Proceedings		English	Proceedings Paper	IEEE Aerospace Conference	MAR 04-11, 2017	Big Sky, MT	IEEE, AIAA, PHM Soc, AESS, Cornell Tech Serv, Adv Cloud Comp, Sierra Navada Corp, STAR Dundee, AEROSPACE			SATELLITE; GUIDANCE; DYNAMICS	The concept of collecting solar power in space and transmitting it to the Earth using a microwave beam has appealed to the imagination of numerous researchers in the past. The Space Solar Power Initiative at Caltech is working towards turning this idea into reality, by developing the critical technologies necessary to make this an economically feasible solution. The proposed system comprises an array of ultralight, membrane-like deployable modules with high efficiency photovoltaics and microwave transmission antennas embedded in the structure. Each module is 60 m x 60 m in size and in the final configuration, similar to 2500 of these modules form a 3 km x 3 km array in a geosynchronous orbit. As the constellation orbits the Earth, the orientation and position of each module has to be changed so as to optimize the angle made by the photovoltaic surface with respect to the sun and by the antenna surface with respect to the receiving station on Earth. We derive the optimum orientation profile for the modules and find that modules with dual-sided RF transmission can provide 1.5 times more orbit-averaged power than modules with single-sided RF transmission. To carry out the corresponding orbital maneuvers, an optimization framework using the Hill-Clohessy-Wiltshire (HCW) equations is developed to achieve the dual goal of maximizing the power delivered, while minimizing the propellant required to carry out the desired orbital maneuvers. Results are presented for a constellation with modules in fixed relative positions and also for a constellation where the modules execute circularized periodic relative motion in the HCW frame. We show that the use of these periodic relative orbits reduces the propellant consumption from similar to 150 kg to similar to 50 kg. This drastic reduction makes the propellant mass a significantly smaller fraction of the module's dry mass (370 kg), thereby solving a major technical hurdle in the realization of space-based solar power.	[Goel, Ashish; Pellegrino, Sergio] CALTECH, Grad Aerosp Labs, Pasadena, CA 91125 USA; [Lee, Nicolas] Stanford Univ, Dept Aeronaut & Astronaut, Stanford, CA 94305 USA	Goel, A (corresponding author), CALTECH, Grad Aerosp Labs, Pasadena, CA 91125 USA.	ashishg@caltech.edu; nnlee@stanford.edu; sergiop@caltech.edu			Northrop Grumman Corporation; W. M. Keck Institute for Space Studies	The authors thank Northrop Grumman Corporation for supporting this project. We also thank all other members of the SSPI team at Caltech for their valuable inputs. Inputs from Dr. Daniel Scharf were very useful in the design of the periodic relative orbits. Nicolas Lee was supported during this work by a postdoctoral fellowship from the W. M. Keck Institute for Space Studies.		27	1	1	0	3	IEEE	NEW YORK	345 E 47TH ST, NEW YORK, NY 10017 USA	1095-323X		978-1-5090-1613-6	AEROSP CONF PROC			2017													11	Engineering, Aerospace	Engineering	BI0WD	WOS:000405199501091					2020-09-15	
